20:32:06,261,181,131,131
20:32:07,379,239,190,190
20:32:08,383,243,192,192
20:32:09,406,262,203,203
20:32:10,409,273,205,205
20:32:11,421,266,211,211
20:32:12,367,241,184,184
20:32:13,376,236,188,188
20:32:14,345,243,173,173
20:32:15,371,243,186,186
20:32:16,375,256,188,188
20:32:17,376,232,188,188
20:32:18,378,247,189,189
20:32:19,414,256,207,207
20:32:20,404,257,202,202
20:32:21,443,283,222,222
20:32:22,393,253,197,197
20:32:23,368,236,184,184
20:32:24,390,260,195,195
20:32:25,363,250,182,182
20:32:26,425,275,213,213
20:32:27,388,255,194,194
20:32:28,397,258,199,199
20:32:29,408,252,204,204
20:32:30,438,261,219,219
20:32:31,399,255,200,200
20:32:32,407,248,204,204
20:32:33,410,253,205,205
20:32:34,407,252,204,204
20:32:35,376,244,188,188
20:32:36,391,254,196,196
20:32:37,432,263,216,216
20:32:38,361,259,181,181
20:32:39,404,260,202,202
20:32:40,389,250,195,195
20:32:41,375,243,188,188
20:32:42,397,250,199,199
20:32:43,405,255,203,203
20:32:44,384,260,192,192
20:32:45,367,240,184,184
20:32:46,371,239,186,186
20:32:47,375,244,188,188
20:32:48,410,261,205,205
20:32:49,361,238,181,181
20:32:50,386,240,193,193
20:32:51,388,253,194,194
20:32:52,406,252,203,203
20:32:53,423,260,212,212
20:32:54,394,253,197,197
20:32:55,388,252,194,194
20:32:56,381,262,191,191
20:32:57,386,255,193,193
20:32:58,419,263,210,210
20:32:59,362,253,181,181
20:33:00,404,271,202,202
20:33:01,403,251,202,202
20:33:02,422,262,211,211
20:33:03,399,258,200,200
20:33:04,426,265,213,213
20:33:05,414,244,207,207
20:33:06,449,276,225,225
20:33:07,389,253,195,195
20:33:08,385,248,193,193
20:33:09,392,259,196,196
20:33:10,407,244,204,204
20:33:11,426,263,213,213
20:33:12,403,249,202,202
20:33:13,353,232,177,177
20:33:14,397,256,199,199
20:33:15,428,277,214,214
20:33:16,407,257,204,204
20:33:17,372,242,186,186
20:33:18,406,257,203,203
20:33:19,412,255,206,206
20:33:20,383,244,192,192
20:33:21,403,243,202,202
20:33:22,373,259,187,187
20:33:23,400,247,200,200
20:33:24,394,241,197,197
20:33:25,371,243,186,186
20:33:26,348,236,174,174
20:33:27,391,253,196,196
20:33:28,377,239,189,189
20:33:29,368,236,184,184
20:33:30,331,226,166,166
20:33:31,353,242,177,177
20:33:32,369,257,185,185
20:33:33,403,259,202,202
20:33:34,396,240,198,198
20:33:35,381,230,191,191
20:33:36,405,249,203,203
20:33:37,388,246,194,194
20:33:38,427,262,214,214
20:33:39,358,237,179,179
20:33:40,370,229,185,185
20:33:41,350,230,175,175
20:33:42,399,247,200,200
20:33:43,414,253,207,207
20:33:44,415,267,208,208
20:33:45,369,251,185,185
20:33:46,382,250,191,191
20:33:47,410,264,205,205
20:33:48,406,259,203,203
20:33:49,407,264,204,204
20:33:50,426,287,213,213
20:33:51,434,269,217,217
20:33:52,428,259,214,214
20:33:53,442,275,221,221
20:33:54,431,266,216,216
20:33:55,414,274,207,207
20:33:56,394,257,197,197
20:33:57,404,263,202,202
20:33:58,382,262,191,191
20:33:59,379,259,190,190
20:34:00,384,252,192,192
20:34:01,374,244,187,187
20:34:02,346,242,173,173
20:34:03,376,254,188,188
20:34:04,326,241,163,163
20:34:05,388,262,194,194
20:34:06,388,256,194,194
20:34:07,370,247,185,185
20:34:08,381,263,191,191
20:34:09,416,254,208,208
20:34:10,413,266,207,207
20:34:11,382,261,191,191
20:34:12,379,261,190,190
20:34:13,405,257,203,203
20:34:14,377,263,189,189
20:34:15,431,269,216,216
20:34:16,387,258,194,194
20:34:17,368,248,184,184
20:34:18,373,242,187,187
20:34:19,362,243,181,181
20:34:20,375,252,188,188
20:34:21,377,241,189,189
20:34:22,361,224,181,181
20:34:23,367,253,184,184
20:34:24,383,255,192,192
20:34:25,337,228,169,169
20:34:26,366,261,183,183
20:34:27,370,257,185,185
20:34:28,333,237,167,167
20:34:29,358,234,179,179
20:34:30,348,240,174,174
20:34:31,334,223,167,167
20:34:32,372,236,186,186
20:34:33,347,240,174,174
20:34:34,382,254,191,191
20:34:35,372,250,186,186
20:34:36,385,239,193,193
20:34:37,380,242,190,190
20:34:38,354,240,177,177
20:34:39,344,235,172,172
20:34:40,347,243,174,174
20:34:41,378,262,189,189
20:34:42,368,247,184,184
20:34:43,407,269,204,204
20:34:44,387,250,194,194
20:34:45,398,246,199,199
20:34:46,447,267,224,224
20:34:47,367,232,184,184
20:34:48,405,249,203,203
20:34:49,402,265,201,201
20:34:50,367,230,184,184
20:34:51,397,255,199,199
20:34:52,386,266,193,193
20:34:53,414,279,207,207
20:34:54,391,244,196,196
20:34:55,377,258,189,189
20:34:56,417,277,209,209
20:34:57,408,246,204,204
20:34:58,417,267,209,209
20:34:59,391,239,196,196
20:35:00,432,270,216,216
20:35:01,454,264,227,227
20:35:02,432,270,216,216
20:35:03,355,238,178,178
20:35:04,398,249,199,199
20:35:05,388,254,194,194
20:35:06,368,246,184,184
20:35:07,410,264,205,205
20:35:08,430,274,215,215
20:35:09,402,264,201,201
20:35:10,380,260,190,190
20:35:11,385,249,193,193
20:35:12,356,232,178,178
20:35:13,415,268,208,208
20:35:14,433,258,217,217
20:35:15,404,251,202,202
20:35:16,390,259,195,195
20:35:17,387,249,194,194
20:35:18,367,245,184,184
20:35:19,416,252,208,208
20:35:20,440,274,220,220
20:35:21,405,261,203,203
20:35:22,377,249,189,189
20:35:23,372,234,186,186
20:35:24,397,250,199,199
20:35:25,412,249,206,206
20:35:26,387,252,194,194
20:35:27,372,250,186,186
20:35:28,380,249,190,190
20:35:29,385,251,193,193
20:35:30,432,291,216,216
20:35:31,369,242,185,185
20:35:32,397,266,199,199
20:35:33,372,250,186,186
20:35:34,334,231,167,167
20:35:35,397,266,199,199
20:35:36,417,274,209,209
20:35:37,404,276,202,202
20:35:38,358,251,179,179
20:35:39,403,270,202,202
20:35:40,363,246,182,182
20:35:41,396,253,198,198
20:35:42,415,259,208,208
20:35:43,426,263,213,213
20:35:44,458,259,229,229
20:35:45,421,253,211,211
20:35:46,382,255,191,191
20:35:47,404,254,202,202
20:35:48,420,263,210,210
20:35:49,389,274,195,195
20:35:50,339,235,170,170
20:35:51,421,269,211,211
20:35:52,407,265,204,204
20:35:53,461,282,231,231
20:35:54,396,263,198,198
20:35:55,431,267,216,216
20:35:56,474,298,237,237
20:35:57,399,248,200,200
20:35:58,460,288,230,230
20:35:59,416,278,208,208
20:36:00,420,271,210,210
20:36:01,385,252,193,193
20:36:02,409,281,205,205
20:36:03,382,272,191,191
20:36:04,442,273,221,221
20:36:05,413,272,207,207
20:36:06,421,273,211,211
20:36:07,405,253,203,203
20:36:08,389,266,195,195
20:36:09,390,250,195,195
20:36:10,375,237,188,188
20:36:11,403,259,202,202
20:36:12,379,244,190,190
20:36:13,415,267,208,208
20:36:14,407,265,204,204
20:36:15,412,249,206,206
20:36:16,407,269,204,204
20:36:17,446,288,223,223
20:36:18,425,269,213,213
20:36:19,409,250,205,205
20:36:20,382,261,191,191
20:36:21,393,257,197,197
20:36:22,392,262,196,196
20:36:23,363,228,182,182
20:36:24,389,266,195,195
20:36:25,373,252,187,187
20:36:26,378,257,189,189
20:36:27,362,230,181,181
20:36:28,426,256,213,213
20:36:29,373,247,187,187
20:36:30,409,256,205,205
20:36:31,422,272,211,211
20:36:32,395,255,198,198
20:36:33,381,254,191,191
20:36:34,409,260,205,205
20:36:35,379,253,190,190
20:36:36,429,267,215,215
20:36:37,386,251,193,193
20:36:38,358,239,179,179
20:36:39,369,243,185,185
20:36:40,400,252,200,200
20:36:41,371,248,186,186
20:36:42,329,228,165,165
20:36:43,396,264,198,198
20:36:44,450,275,225,225
20:36:45,399,246,200,200
20:36:46,380,255,190,190
20:36:47,370,243,185,185
20:36:48,350,231,175,175
20:36:49,400,259,200,200
20:36:50,410,256,205,205
20:36:51,440,284,220,220
20:36:52,368,244,184,184
20:36:53,398,273,199,199
20:36:54,409,270,205,205
20:36:55,372,255,186,186
20:36:56,381,256,191,191
20:36:57,389,273,195,195
20:36:58,409,265,205,205
20:36:59,450,296,225,225
20:37:00,403,272,202,202
20:37:01,411,249,206,206
20:37:02,415,268,208,208
20:37:03,389,257,195,195
20:37:04,370,244,185,185
20:37:05,428,276,214,214
20:37:06,467,288,234,234
20:37:07,455,281,228,228
20:37:08,446,274,223,223
20:37:09,420,278,210,210
20:37:10,432,277,216,216
20:37:11,426,262,213,213
20:37:12,404,261,202,202
20:37:13,401,259,201,201
20:37:14,428,269,214,214
20:37:15,409,258,205,205
20:37:16,432,265,216,216
20:37:17,400,267,200,200
20:37:18,380,235,190,190
20:37:19,389,257,195,195
20:37:20,360,253,180,180
20:37:21,387,259,194,194
20:37:22,393,266,197,197
20:37:23,379,251,190,190
20:37:24,459,281,230,230
20:37:25,412,256,206,206
20:37:26,382,245,191,191
20:37:27,392,256,196,196
20:37:28,398,251,199,199
20:37:29,409,266,205,205
20:37:30,461,269,231,231
20:37:31,447,289,224,224
20:37:32,405,258,203,203
20:37:33,420,273,210,210
20:37:34,407,265,204,204
20:37:35,413,270,207,207
20:37:36,439,270,220,220
20:37:37,414,264,207,207
20:37:38,400,265,200,200
20:37:39,405,273,203,203
20:37:40,443,285,222,222
20:37:41,422,273,211,211
20:37:42,458,286,229,229
20:37:43,423,263,212,212
20:37:44,429,271,215,215
20:37:45,406,254,203,203
20:37:46,432,281,216,216
20:37:47,432,266,216,216
20:37:48,418,255,209,209
20:37:49,420,280,210,210
20:37:50,439,277,220,220
20:37:51,443,263,222,222
20:37:52,412,267,206,206
20:37:53,412,279,206,206
20:37:54,375,247,188,188
20:37:55,453,296,227,227
20:37:56,401,256,201,201
20:37:57,441,279,221,221
20:37:58,433,280,217,217
20:37:59,450,277,225,225
20:38:00,444,275,222,222
20:38:01,455,275,228,228
20:38:02,418,271,209,209
20:38:03,407,244,204,204
20:38:04,405,250,203,203
20:38:05,357,241,179,179
20:38:06,340,245,170,170
20:38:07,366,234,183,183
20:38:08,373,260,187,187
20:38:09,405,257,203,203
20:38:10,435,271,218,218
20:38:11,427,267,214,214
20:38:12,406,255,203,203
20:38:13,432,275,216,216
20:38:14,414,260,207,207
20:38:15,413,258,207,207
20:38:16,428,288,214,214
20:38:17,463,260,232,232
20:38:18,479,263,240,240
20:38:19,404,255,202,202
20:38:20,445,266,223,223
20:38:21,400,256,200,200
20:38:22,420,266,210,210
20:38:23,404,267,202,202
20:38:24,420,270,210,210
20:38:25,417,259,209,209
20:38:26,394,256,197,197
20:38:27,380,250,190,190
20:38:28,398,260,199,199
20:38:29,415,253,208,208
20:38:30,425,278,213,213
20:38:31,426,262,213,213
20:38:32,401,256,201,201
20:38:33,421,273,211,211
20:38:34,367,253,184,184
20:38:35,390,248,195,195
20:38:36,404,239,202,202
20:38:37,359,237,180,180
20:38:38,403,265,202,202
20:38:39,376,246,188,188
20:38:40,381,247,191,191
20:38:41,364,233,182,182
20:38:42,373,255,187,187
20:38:43,353,217,177,177
20:38:44,414,241,207,207
20:38:45,386,235,193,193
20:38:46,437,253,219,219
20:38:47,391,240,196,196
20:38:48,404,243,202,202
20:38:49,429,255,215,215
20:38:50,456,277,228,228
20:38:51,404,248,202,202
20:38:52,397,262,199,199
20:38:53,403,250,202,202
20:38:54,424,264,212,212
20:38:55,444,272,222,222
20:38:56,429,276,215,215
20:38:57,358,235,179,179
20:38:58,380,261,190,190
20:38:59,414,275,207,207
20:39:00,387,246,194,194
20:39:01,402,268,201,201
20:39:02,371,257,186,186
20:39:03,392,256,196,196
20:39:04,367,234,184,184
20:39:05,404,264,202,202
20:39:06,371,256,186,186
20:39:07,383,251,192,192
20:39:08,393,272,197,197
20:39:09,346,236,173,173
20:39:10,369,240,185,185
20:39:11,336,220,168,168
20:39:12,409,242,205,205
20:39:13,392,243,196,196
20:39:14,380,252,190,190
20:39:15,397,257,199,199
20:39:16,340,227,170,170
20:39:17,354,249,177,177
20:39:18,370,258,185,185
20:39:19,411,242,206,206
20:39:20,384,252,192,192
20:39:21,389,238,195,195
20:39:22,414,255,207,207
20:39:23,419,262,210,210
20:39:24,458,251,229,229
20:39:25,421,265,211,211
20:39:26,426,259,213,213
20:39:27,452,281,226,226
20:39:28,429,265,215,215
20:39:29,412,274,206,206
20:39:30,399,256,200,200
20:39:31,419,266,210,210
20:39:32,422,271,211,211
20:39:33,426,268,213,213
20:39:34,449,264,225,225
20:39:35,458,278,229,229
20:39:36,451,294,226,226
20:39:37,425,256,213,213
20:39:38,434,278,217,217
20:39:39,424,275,212,212
20:39:40,416,262,208,208
20:39:41,457,271,229,229
20:39:42,465,292,233,233
20:39:43,467,271,234,234
20:39:44,457,280,229,229
20:39:45,384,243,192,192
20:39:46,416,279,208,208
20:39:47,455,288,228,228
20:39:48,408,256,204,204
20:39:49,449,281,225,225
20:39:50,427,273,214,214
20:39:51,427,282,214,214
20:39:52,426,268,213,213
20:39:53,388,262,194,194
20:39:54,396,268,198,198
20:39:55,398,258,199,199
20:39:56,393,259,197,197
20:39:57,423,258,212,212
20:39:58,447,281,224,224
20:39:59,394,260,197,197
20:40:00,400,260,200,200
20:40:01,408,282,204,204
20:40:02,436,271,218,218
20:40:03,445,285,223,223
20:40:04,470,284,235,235
20:40:05,447,275,224,224
20:40:06,431,276,216,216
20:40:07,447,289,224,224
20:40:08,424,279,212,212
20:40:09,414,264,207,207
20:40:10,406,277,203,203
20:40:11,400,256,200,200
20:40:12,418,267,209,209
20:40:13,373,226,187,187
20:40:14,388,263,194,194
20:40:15,357,242,179,179
20:40:16,358,249,179,179
20:40:17,434,267,217,217
20:40:18,402,236,201,201
20:40:19,372,233,186,186
20:40:20,414,257,207,207
20:40:21,401,260,201,201
20:40:22,398,236,199,199
20:40:23,385,247,193,193
20:40:24,355,215,178,178
20:40:25,377,237,189,189
20:40:26,418,261,209,209
20:40:27,395,255,198,198
20:40:28,376,232,188,188
20:40:29,391,267,196,196
20:40:30,366,262,183,183
20:40:31,392,253,196,196
20:40:32,406,265,203,203
20:40:33,433,283,217,217
20:40:34,393,266,197,197
20:40:35,387,269,194,194
20:40:36,374,251,187,187
20:40:37,426,279,213,213
20:40:38,419,269,210,210
20:40:39,408,251,204,204
20:40:40,400,272,200,200
20:40:41,400,258,200,200
20:40:42,412,260,206,206
20:40:43,381,266,191,191
20:40:44,384,243,192,192
20:40:45,453,265,227,227
20:40:46,402,258,201,201
20:40:47,407,253,204,204
20:40:48,398,250,199,199
20:40:49,444,279,222,222
20:40:50,422,249,211,211
20:40:51,410,254,205,205
20:40:52,407,257,204,204
20:40:53,392,266,196,196
20:40:54,402,227,201,201
20:40:55,349,234,175,175
20:40:56,390,242,195,195
20:40:57,431,257,216,216
20:40:58,387,242,194,194
20:40:59,423,269,212,212
20:41:00,403,272,202,202
20:41:01,457,283,229,229
20:41:02,414,254,207,207
20:41:03,402,241,201,201
20:41:04,420,259,210,210
20:41:05,450,269,225,225
20:41:06,370,233,185,185
20:41:07,380,227,190,190
20:41:08,402,236,201,201
20:41:09,418,258,209,209
20:41:10,425,254,213,213
20:41:11,400,253,200,200
20:41:12,414,269,207,207
20:41:13,391,257,196,196
20:41:14,416,262,208,208
20:41:15,376,246,188,188
20:41:16,418,257,209,209
20:41:17,403,250,202,202
20:41:18,374,244,187,187
20:41:19,441,259,221,221
20:41:20,432,263,216,216
20:41:21,378,249,189,189
20:41:22,406,262,203,203
20:41:23,395,259,198,198
20:41:24,418,273,209,209
20:41:25,461,279,231,231
20:41:26,423,268,212,212
20:41:27,390,262,195,195
20:41:28,428,267,214,214
20:41:29,417,271,209,209
20:41:30,382,246,191,191
20:41:31,402,272,201,201
20:41:32,426,277,213,213
20:41:33,451,282,226,226
20:41:34,463,287,232,232
20:41:35,458,280,229,229
20:41:36,429,280,215,215
20:41:37,459,285,230,230
20:41:38,433,274,217,217
20:41:39,404,269,202,202
20:41:40,406,276,203,203
20:41:41,436,284,218,218
20:41:42,421,277,211,211
20:41:43,449,294,225,225
20:41:44,453,301,227,227
20:41:45,400,270,200,200
20:41:46,455,291,228,228
20:41:47,452,285,226,226
20:41:48,402,264,201,201
20:41:49,398,260,199,199
20:41:50,450,296,225,225
20:41:51,414,279,207,207
20:41:52,480,294,240,240
20:41:53,439,285,220,220
20:41:54,413,272,207,207
20:41:55,406,260,203,203
20:41:56,430,270,215,215
20:41:57,430,282,215,215
20:41:58,391,258,196,196
20:41:59,440,283,220,220
20:42:00,394,254,197,197
20:42:01,419,266,210,210
20:42:02,443,274,222,222
20:42:03,418,254,209,209
20:42:04,407,249,204,204
20:42:05,437,267,219,219
20:42:06,467,279,234,234
20:42:07,449,291,225,225
20:42:08,418,265,209,209
20:42:09,443,292,222,222
20:42:10,431,269,216,216
20:42:11,428,265,214,214
20:42:12,437,282,219,219
20:42:13,454,292,227,227
20:42:14,431,274,216,216
20:42:15,409,267,205,205
20:42:16,396,247,198,198
20:42:17,464,295,232,232
20:42:18,454,277,227,227
20:42:19,522,286,261,261
20:42:20,449,289,225,225
20:42:21,430,266,215,215
20:42:22,434,272,217,217
20:42:23,414,271,207,207
20:42:24,421,261,211,211
20:42:25,429,274,215,215
20:42:26,399,258,200,200
20:42:27,412,257,206,206
20:42:28,376,241,188,188
20:42:29,427,268,214,214
20:42:30,420,278,210,210
20:42:31,426,271,213,213
20:42:32,389,253,195,195
20:42:33,405,251,203,203
20:42:34,411,273,206,206
20:42:35,398,256,199,199
20:42:36,378,245,189,189
20:42:37,422,276,211,211
20:42:38,459,278,230,230
20:42:39,457,282,229,229
20:42:40,460,275,230,230
20:42:41,458,274,229,229
20:42:42,445,279,223,223
20:42:43,450,265,225,225
20:42:44,447,286,224,224
20:42:45,436,266,218,218
20:42:46,416,255,208,208
20:42:47,455,301,228,228
20:42:48,469,282,235,235
20:42:49,472,275,236,236
20:42:50,397,255,199,199
20:42:51,391,260,196,196
20:42:52,467,292,234,234
20:42:53,433,280,217,217
20:42:54,410,270,205,205
20:42:55,397,259,199,199
20:42:56,422,276,211,211
20:42:57,390,243,195,195
20:42:58,467,273,234,234
20:42:59,465,257,233,233
20:43:00,418,261,209,209
20:43:01,413,262,207,207
20:43:02,420,261,210,210
20:43:03,435,277,218,218
20:43:04,441,280,221,221
20:43:05,440,283,220,220
20:43:06,436,268,218,218
20:43:07,458,284,229,229
20:43:08,417,263,209,209
20:43:09,429,274,215,215
20:43:10,411,265,206,206
20:43:11,440,281,220,220
20:43:12,464,285,232,232
20:43:13,464,277,232,232
20:43:14,462,294,231,231
20:43:15,411,256,206,206
20:43:16,432,260,216,216
20:43:17,361,255,181,181
20:43:18,375,238,188,188
20:43:19,428,271,214,214
20:43:20,420,267,210,210
20:43:21,407,256,204,204
20:43:22,445,270,223,223
20:43:23,382,244,191,191
20:43:24,405,255,203,203
20:43:25,399,266,200,200
20:43:26,375,247,188,188
20:43:27,403,267,202,202
20:43:28,384,242,192,192
20:43:29,393,252,197,197
20:43:30,393,248,197,197
20:43:31,418,264,209,209
20:43:32,440,281,220,220
20:43:33,422,264,211,211
20:43:34,378,254,189,189
20:43:35,411,275,206,206
20:43:36,421,266,211,211
20:43:37,425,273,213,213
20:43:38,394,264,197,197
20:43:39,445,280,223,223
20:43:40,419,252,210,210
20:43:41,399,266,200,200
20:43:42,391,235,196,196
20:43:43,386,250,193,193
20:43:44,414,264,207,207
20:43:45,411,258,206,206
20:43:46,437,282,219,219
20:43:47,422,261,211,211
20:43:48,376,252,188,188
20:43:49,355,246,178,178
20:43:50,380,246,190,190
20:43:51,392,259,196,196
20:43:52,430,285,215,215
20:43:53,406,254,203,203
20:43:54,459,262,230,230
20:43:55,411,271,206,206
20:43:56,391,250,196,196
20:43:57,394,256,197,197
20:43:58,395,265,198,198
20:43:59,380,247,190,190
20:44:00,392,251,196,196
20:44:01,413,286,207,207
20:44:02,390,249,195,195
20:44:03,421,259,211,211
20:44:04,399,243,200,200
20:44:05,392,258,196,196
20:44:06,408,261,204,204
20:44:07,419,275,210,210
20:44:08,384,252,192,192
20:44:09,387,248,194,194
20:44:10,395,272,198,198
20:44:11,424,251,212,212
20:44:12,413,260,207,207
20:44:13,436,286,218,218
20:44:14,449,280,225,225
20:44:15,478,280,239,239
20:44:16,477,303,239,239
20:44:17,440,266,220,220
20:44:18,459,291,230,230
20:44:19,440,265,220,220
20:44:20,472,278,236,236
20:44:21,472,292,236,236
20:44:22,434,267,217,217
20:44:23,455,298,228,228
20:44:24,424,275,212,212
20:44:25,415,258,208,208
20:44:26,380,254,190,190
20:44:27,399,265,200,200
20:44:28,416,262,208,208
20:44:29,414,269,207,207
20:44:30,416,261,208,208
20:44:31,427,263,214,214
20:44:32,439,267,220,220
20:44:33,428,272,214,214
20:44:34,402,263,201,201
20:44:35,354,240,177,177
20:44:36,371,253,186,186
20:44:37,387,249,194,194
20:44:38,410,274,205,205
20:44:39,409,287,205,205
20:44:40,443,279,222,222
20:44:41,441,284,221,221
20:44:42,434,275,217,217
20:44:43,420,264,210,210
20:44:44,397,265,199,199
20:44:45,443,292,222,222
20:44:46,394,258,197,197
20:44:47,399,262,200,200
20:44:48,373,251,187,187
20:44:49,377,257,189,189
20:44:50,404,262,202,202
20:44:51,408,259,204,204
20:44:52,363,231,182,182
20:44:53,403,260,202,202
20:44:54,343,236,172,172
20:44:55,424,269,212,212
20:44:56,380,245,190,190
20:44:57,394,267,197,197
20:44:58,403,271,202,202
20:44:59,434,286,217,217
20:45:00,429,277,215,215
20:45:01,438,277,219,219
20:45:02,437,271,219,219
20:45:03,469,275,235,235
20:45:04,442,272,221,221
20:45:05,392,250,196,196
20:45:06,398,253,199,199
20:45:07,390,271,195,195
20:45:08,390,260,195,195
20:45:09,400,256,200,200
20:45:10,400,252,200,200
20:45:11,406,261,203,203
20:45:12,469,282,235,235
20:45:13,422,268,211,211
20:45:14,434,264,217,217
20:45:15,357,238,179,179
20:45:16,403,241,202,202
20:45:17,418,257,209,209
20:45:18,409,248,205,205
20:45:19,372,236,186,186
20:45:20,401,253,201,201
20:45:21,359,238,180,180
20:45:22,382,249,191,191
20:45:23,427,255,214,214
20:45:24,378,251,189,189
20:45:25,424,250,212,212
20:45:26,408,236,204,204
20:45:27,413,262,207,207
20:45:28,381,246,191,191
20:45:29,383,254,192,192
20:45:30,431,279,216,216
20:45:31,425,266,213,213
20:45:32,434,277,217,217
20:45:33,387,240,194,194
20:45:34,392,245,196,196
20:45:35,419,263,210,210
20:45:36,411,263,206,206
20:45:37,401,267,201,201
20:45:38,447,256,224,224
20:45:39,436,283,218,218
20:45:40,450,277,225,225
20:45:41,430,263,215,215
20:45:42,425,285,213,213
20:45:43,395,245,198,198
20:45:44,427,280,214,214
20:45:45,377,236,189,189
20:45:46,426,272,213,213
20:45:47,417,262,209,209
20:45:48,429,280,215,215
20:45:49,437,272,219,219
20:45:50,417,273,209,209
20:45:51,435,270,218,218
20:45:52,374,257,187,187
20:45:53,371,260,186,186
20:45:54,390,256,195,195
20:45:55,416,262,208,208
20:45:56,415,277,208,208
20:45:57,417,267,209,209
20:45:58,420,268,210,210
20:45:59,411,275,206,206
20:46:00,438,281,219,219
20:46:01,406,270,203,203
20:46:02,420,261,210,210
20:46:03,435,270,218,218
20:46:04,419,267,210,210
20:46:05,460,276,230,230
20:46:06,429,261,215,215
20:46:07,422,266,211,211
20:46:08,401,255,201,201
20:46:09,422,268,211,211
20:46:10,407,254,204,204
20:46:11,460,275,230,230
20:46:12,459,281,230,230
20:46:13,484,290,242,242
20:46:14,429,268,215,215
20:46:15,441,290,221,221
20:46:16,474,286,237,237
20:46:17,467,281,234,234
20:46:18,524,296,262,262
20:46:19,440,299,220,220
20:46:20,450,302,225,225
20:46:21,506,300,253,253
20:46:22,426,273,213,213
20:46:23,452,286,226,226
20:46:24,455,300,228,228
20:46:25,416,270,208,208
20:46:26,412,260,206,206
20:46:27,433,269,217,217
20:46:28,440,282,220,220
20:46:29,411,271,206,206
20:46:30,449,289,225,225
20:46:31,411,258,206,206
20:46:32,469,305,235,235
20:46:33,458,280,229,229
20:46:34,463,289,232,232
20:46:35,429,285,215,215
20:46:36,441,293,221,221
20:46:37,440,276,220,220
20:46:38,458,300,229,229
20:46:39,413,268,207,207
20:46:40,430,282,215,215
20:46:41,401,277,201,201
20:46:42,464,301,232,232
20:46:43,431,274,216,216
20:46:44,415,276,208,208
20:46:45,385,251,193,193
20:46:46,443,280,222,222
20:46:47,435,259,218,218
20:46:48,414,263,207,207
20:46:49,456,292,228,228
20:46:50,439,266,220,220
20:46:51,405,266,203,203
20:46:52,394,262,197,197
20:46:53,413,267,207,207
20:46:54,392,261,196,196
20:46:55,430,271,215,215
20:46:56,415,268,208,208
20:46:57,435,282,218,218
20:46:58,467,284,234,234
20:46:59,440,262,220,220
20:47:00,417,264,209,209
20:47:01,423,257,212,212
20:47:02,466,277,233,233
20:47:03,462,291,231,231
20:47:04,439,280,220,220
20:47:05,423,251,212,212